brand,processor_brand,processor_name,warranty,weight_Casual,Number of Ratings,Number of Reviews
1.858220346005637,0.42704338538479686,-0.5487003542498958,-1.205169671051447,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,-1.6718294236340985,1.5291649216800378,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.20238947492824025,0.3676788826936618,0.7278745252468392,-0.2227434282893884,-0.22661798211610273
-0.15940080523902636,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.29363946561939497,-0.296628946499694
0.3450044825721395,0.42704338538479686,-1.241322112893207,-1.205169671051447,-1.3738631664034087,-0.2395345950254426,-0.2499549702439665
0.3450044825721395,-1.6718294236340985,1.5291649216800378,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,1.4498433471408982,1.5236561274736797
-1.1682113808613581,0.42704338538479686,-0.20238947492824025,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
0.3450044825721395,0.42704338538479686,-0.5487003542498958,0.3676788826936618,-1.3738631664034087,-0.1733027706776733,-0.17216500981775396
0.3450044825721395,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,4.369640674021432,3.515079114384721
-0.15940080523902636,0.42704338538479686,-0.5487003542498958,0.3676788826936618,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,-1.6718294236340985,1.8754758010016934,-1.205169671051447,0.7278745252468392,-0.11546652969793109,-0.08659605334892016
-0.15940080523902636,0.42704338538479686,-0.8950112335715515,0.3676788826936618,0.7278745252468392,-0.27125124330465605,-0.25773396628658773
0.8494097703833053,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.2740497710939984,-0.2732919583718303
-1.1682113808613581,0.42704338538479686,-1.241322112893207,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.8950112335715515,0.3676788826936618,0.7278745252468392,-0.2871095674442628,-0.296628946499694
0.8494097703833053,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.283378197058473,-0.2732919583718303
1.3538150581944712,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
0.3450044825721395,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
-0.6638060930501922,0.42704338538479686,-0.20238947492824025,-1.205169671051447,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
0.3450044825721395,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,-0.04643617756081943,0.061204871460883686
-1.1682113808613581,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,-0.29270662302294753,-0.2888499504570728
0.3450044825721395,-1.6718294236340985,1.5291649216800378,0.3676788826936618,0.7278745252468392,-0.10147389075121926,-0.08659605334892016
-1.1682113808613581,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,-1.6718294236340985,2.221786680323349,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
1.3538150581944712,0.42704338538479686,-0.5487003542498958,-1.205169671051447,-1.3738631664034087,-0.28617672484781537,-0.2888499504570728
-1.1682113808613581,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.20238947492824025,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.20238947492824025,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,0.8365431630367266,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
0.3450044825721395,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,-0.038973436789239785,-0.0632590652210564
-1.1682113808613581,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,0.4936796857822569,0.621292586529614
-1.1682113808613581,0.42704338538479686,-0.8950112335715515,-1.205169671051447,-1.3738631664034087,-0.2824453544620255,-0.2888499504570728
-0.15940080523902636,0.42704338538479686,-0.8950112335715515,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,-1.6718294236340985,1.1828540423583822,-1.205169671051447,-1.3738631664034087,-0.16584002990609364,-0.1799440058603752
1.3538150581944712,0.42704338538479686,-0.5487003542498958,0.3676788826936618,0.7278745252468392,0.37241014824408786,0.8468834717656304
0.8494097703833053,0.42704338538479686,-0.5487003542498958,0.3676788826936618,-1.3738631664034087,-0.22367627088583586,-0.22661798211610273
-1.1682113808613581,0.42704338538479686,-0.8950112335715515,0.3676788826936618,-1.3738631664034087,1.4321193378083965,1.383634198706497
0.8494097703833053,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,-0.2852438822513679,-0.2888499504570728
0.3450044825721395,0.42704338538479686,-0.20238947492824025,0.3676788826936618,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,0.14392140439341536,0.3676788826936618,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,0.42704338538479686,-0.5487003542498958,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.20238947492824025,-1.205169671051447,-1.3738631664034087,-0.29363946561939497,-0.296628946499694
-0.15940080523902636,-1.6718294236340985,1.1828540423583822,-1.205169671051447,-1.3738631664034087,-0.2908409378300526,-0.296628946499694
1.858220346005637,-1.6718294236340985,1.8754758010016934,-1.205169671051447,0.7278745252468392,-0.16210865952030384,-0.10993304147678393
-1.1682113808613581,-1.6718294236340985,1.1828540423583822,0.3676788826936618,-1.3738631664034087,2.39854426772796,2.6204945694832764
-1.1682113808613581,0.42704338538479686,-0.8950112335715515,0.3676788826936618,0.7278745252468392,1.0860347345263908,1.1113693372147533
0.8494097703833053,0.42704338538479686,-0.5487003542498958,3.5133759901838792,-1.3738631664034087,-0.17610129846701567,-0.19550199794561773
-1.1682113808613581,-1.6718294236340985,2.221786680323349,0.3676788826936618,0.7278745252468392,-0.28057966926913064,-0.2810709544144515
-1.1682113808613581,-1.6718294236340985,1.8754758010016934,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,-1.6718294236340985,2.221786680323349,0.3676788826936618,0.7278745252468392,-0.25259439137570694,-0.20328099398823898
1.3538150581944712,0.42704338538479686,0.14392140439341536,-1.205169671051447,0.7278745252468392,-0.29363946561939497,-0.296628946499694
-1.1682113808613581,0.42704338538479686,-0.5487003542498958,0.3676788826936618,-1.3738631664034087,-0.28990809523360517,-0.296628946499694
