brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,graphic_card_gb,warranty,Price,Number of Ratings,Number of Reviews,Touchscreen_No,Touchscreen_Yes,msoffice_No,msoffice_Yes,weight_Casual,weight_Gaming,weight_ThinNlight
-0.15940080523902636,0.42704338538479686,-0.8950112335715515,-0.5982285677193789,0.05482711030182147,-0.36848503288852147,-0.3914585442886373,1.9932722664900064,0.4034493580436988,-0.5979743873122702,-1.205169671051447,-0.6930298150950446,-0.20501941895688677,-0.25773396628658773,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,-0.23408229439226116,1.5482437868531596
-0.6638060930501922,0.42704338538479686,-0.5487003542498958,-2.891851790012767,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,-1.205169671051447,-0.7248422523950404,-0.2777811414797883,-0.2732919583718303,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,-0.23408229439226116,1.5482437868531596
1.858220346005637,-1.6718294236340985,1.1828540423583822,0.5485830434273151,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,0.3676788826936618,-0.9066276083950163,-0.283378197058473,-0.2810709544144515,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,0.7278745252468392,-0.23408229439226116,-0.6458931135338335
0.3450044825721395,-1.6718294236340985,1.1828540423583822,0.5485830434273151,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,-1.205169671051447,-0.7589270066450359,-0.14158612239845983,-0.03992207709319263,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,-0.23408229439226116,1.5482437868531596
0.8494097703833053,0.42704338538479686,-0.20238947492824025,-0.5982285677193789,1.4620562747152386,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,1.9405274364387706,2.21864895512607,-0.29363946561939497,-0.296628946499694,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,-0.23408229439226116,1.5482437868531596
-1.1682113808613581,0.42704338538479686,-1.241322112893207,0.5485830434273151,-1.3524020541115958,2.197948412254649,-2.0660312059678074,0.7248262787236387,-2.449513959551028,-0.5979743873122702,-1.205169671051447,-1.2020288118949773,0.6149492233204261,1.0258003807459193,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,0.7278745252468392,-0.23408229439226116,-0.6458931135338335
0.8494097703833053,0.42704338538479686,-0.5487003542498958,0.5485830434273151,1.4620562747152386,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,-1.205169671051447,-0.3385483708950915,-0.2414002802183375,-0.24217597420134526,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,-0.23408229439226116,1.5482437868531596
0.3450044825721395,0.42704338538479686,-0.5487003542498958,0.5485830434273151,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,-2.449513959551028,-0.5979743873122702,-1.205169671051447,0.38882028479981234,-0.29363946561939497,-0.296628946499694,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,0.7278745252468392,-0.23408229439226116,-0.6458931135338335
-0.15940080523902636,0.42704338538479686,-0.5487003542498958,0.5485830434273151,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,-0.5979743873122702,0.3676788826936618,-0.13837997076961794,-0.2022208911675444,-0.2499549702439665,-2.7779454875996885,2.777945487599689,-1.3228756555322954,1.3228756555322954,0.7278745252468392,-0.23408229439226116,-0.6458931135338335
0.8494097703833053,0.42704338538479686,-0.5487003542498958,-0.5982285677193789,0.05482711030182147,-0.36848503288852147,0.44582778655094774,-0.543619709042729,0.4034493580436988,1.4039398658635909,-1.205169671051447,-0.15883082331961523,0.14852792509669865,-0.008806092922707608,0.35997826611927486,-0.3599782661192751,0.7559289460184545,-0.7559289460184545,-1.3738631664034087,4.272001872658766,-0.6458931135338335
