processor_brand,processor_name,ram_gb,hdd,warranty,Price,msoffice_Yes,weight_Gaming
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,-0.5619569853183152,0.4325784545783231,-0.4166923140181634,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.6358283476270004,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,0.4325784545783231,0.17424590989392758,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,-0.5619569853183152,-1.1469883265334324,-0.8328734372942531,-0.7225685179676006,-0.21519687751596067
2.57271357435109,0.5159501815404735,0.0718185343454751,-0.5619569853183152,0.4325784545783231,1.0718957628225234,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.17677401763085857,1.4751915162854334,-0.5619569853183152,0.4325784545783231,0.5026543926726822,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.17677401763085857,1.4751915162854334,-0.5619569853183152,-1.1469883265334324,0.9843201674148555,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.4825710556635816,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,0.6767469792705321,-1.1469883265334324,0.5587246676324416,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,1.9154509438593792,0.4325784545783231,-0.15613302378149954,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.2086743807118054,0.0718185343454751,1.9154509438593792,-1.1469883265334324,-0.8679036754573203,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.2086743807118054,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.797843199131186,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,1.9154509438593792,-1.1469883265334324,-0.7890856395904192,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.2086743807118054,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.8109795384423362,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.7671917407385023,1.3839517985266543,-0.21519687751596067
-1.7230645186185132,1.9013985798831372,-1.3315544475944832,-0.5619569853183152,0.4325784545783231,0.7653811788956858,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,1.9154509438593792,0.4325784545783231,-0.8219264878682947,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,1.9154509438593792,-1.1469883265334324,0.01901816703383623,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.17677401763085857,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.06658697747715912,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,1.9154509438593792,-1.1469883265334324,-0.8326763922045859,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,-0.5619569853183152,3.591712016801834,-0.833968132236849,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,2.2477606794688034,-1.3315544475944832,-0.5619569853183152,0.4325784545783231,0.8310628754514368,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-1.2158603163878565,-1.3315544475944832,0.6767469792705321,-1.1469883265334324,-1.0737063246653398,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.9013985798831372,1.4751915162854334,-0.5619569853183152,0.4325784545783231,0.06477641563434271,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.9013985798831372,-1.3315544475944832,-0.5619569853183152,0.4325784545783231,-0.4166923140181634,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,0.4325784545783231,0.3277002469470136,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.6809297792619494,-0.7225685179676006,-0.21519687751596067
-1.7230645186185132,1.5550364802974714,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.6139344487750834,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.15416257288482701,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.7452978418865853,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.2512401203942269,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,-1.1469883265334324,-0.37310156140399675,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,0.16958808195480743,1.4751915162854334,-0.5619569853183152,0.4325784545783231,4.224617197498567,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,1.4751915162854334,-0.5619569853183152,-1.1469883265334324,-0.37310156140399675,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,1.9154509438593792,-1.1469883265334324,-0.34553714274943326,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,3.591712016801834,-0.3072447136574305,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,-0.5619569853183152,-1.1469883265334324,-0.7671917407385023,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.5044649545154986,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,-0.5619569853183152,0.4325784545783231,-0.37310156140399675,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.5231361172165245,0.0718185343454751,1.9154509438593792,0.4325784545783231,-0.6577222464789174,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.17677401763085857,1.4751915162854334,-0.5619569853183152,-1.1469883265334324,1.8690307261219685,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.17677401763085857,1.4751915162854334,-0.5619569853183152,0.4325784545783231,1.126849448940835,1.3839517985266543,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,-1.3315544475944832,-0.5619569853183152,-1.1469883265334324,-0.7138363092363805,-0.7225685179676006,-0.21519687751596067
0.4248245278662885,-0.8694982168021905,0.0718185343454751,1.9154509438593792,-1.1469883265334324,-0.7628129609681188,-0.7225685179676006,-0.21519687751596067
